Call ID,Time,Lat,Lon,Safe to fly,Heli avail,CancelDelay,Scene time,Hosp lat,Hosp Lon,Hosp time
3679,1870.875239,42.67881179,73.82344825,1,1,0.090524635,0,0,0,0
3680,1871.77727,43.16074035,75.23161783,1,1,0,0.174538773,43.0481,76.1474,0.16642011
3681,1872.06542,43.23150042,76.33119352,1,1,0,0.13628076,43.0481,76.1474,0.662068225
3682,1872.527678,43.10555123,75.19795031,1,1,0,0.340975747,43.0481,76.1474,0.36769921
3683,1872.724957,43.12264526,77.66345804,1,1,0.412845894,0,0,0,0
3684,1877.581573,42.71442723,75.86462673,1,1,0,0.906488038,43.0481,76.1474,0.568553966
3685,1879.016329,44.02279129,73.8639001,1,1,0,0.744624052,43.1009,75.2327,0.942128019
3686,1880.051143,42.63622767,74.01512984,1,1,0,0.34269651,42.6526,73.7562,0.77756471
3687,1880.941189,43.30372544,75.26075068,1,1,0,0.100390077,43.1009,75.2327,0.446998869
3688,1881.43205,43.99252655,75.92588641,1,1,0.005751194,0,0,0,0
3689,1881.698469,43.21048023,77.46710479,1,1,0.312354215,0,0,0,0
3690,1882.794215,43.96566961,75.93682334,1,1,0,0.492252291,43.9748,75.9108,0.161417511
3691,1883.003547,42.75120602,77.71390976,1,1,0,0.144119564,43.1566,77.6088,0.124566457
3692,1883.706915,42.85298911,74.0771736,1,1,0,0.327583417,42.6526,73.7562,0.569971529
3693,1883.999705,43.28801161,77.46495835,1,1,0,0.68593182,43.1566,77.6088,0.406497577
3694,1884.310265,42.33783482,75.9296871,1,1,0,0.577090037,42.0987,75.918,0.256539244
3695,1884.501528,42.62500416,78.81449243,1,1,0,0.540113714,42.8864,78.8784,0.272534428
3696,1884.557243,42.81231948,78.88603597,1,1,0.358693363,0,0,0,0
3697,1884.671088,42.89877954,78.7930492,1,1,0,0.466325504,42.8864,78.8784,0.136382503
3698,1884.769773,43.07000748,77.82400623,1,1,0,0.268222934,43.1566,77.6088,0.68242285
3699,1884.830801,43.18352478,75.26875466,1,1,0,0.169598311,43.0481,76.1474,0.724033723
3700,1885.251105,43.09825108,76.45309098,0,0,0,0,0,0,0
3701,1885.641305,42.56719023,78.25074653,1,1,0,0.176503567,42.8864,78.8784,0.199645297
3702,1886.040254,42.12610591,75.83991152,1,1,0,0.417226359,41.979,76.5155,0.678394285
3703,1886.303124,42.80568015,73.94718282,1,1,0,0.120620929,42.6526,73.7562,1.181133044
3704,1886.316988,42.98507568,78.80988538,1,0,0,0,0,0,0
3705,1886.318366,42.59338839,73.97469592,1,1,0,0.834031426,42.6526,73.7562,0.478887997
3706,1886.351247,42.8925692,78.78882313,1,1,0,0.357391116,42.8864,78.8784,0.298021352
3707,1886.410227,42.69246037,78.77612827,1,1,0,0.167237527,42.8864,78.8784,0.809671942
3708,1886.425462,42.47985268,74.01299827,1,1,0,0.485383026,42.6526,73.7562,0.860069472
3709,1886.578292,42.75733772,73.77101383,1,1,0,0.682727339,42.6526,73.7562,0.124989634
3710,1886.654161,42.37466024,73.73563863,1,1,0,0.158926817,42.6526,73.7562,0.822625404
3711,1886.741663,43.15253221,76.23657028,1,1,0,0.079453447,43.0481,76.1474,0.429337766
3712,1886.818858,42.79600701,78.84680964,1,1,0,0.450158304,42.8864,78.8784,0.06418125
3713,1886.894095,43.10744712,78.79963852,1,1,0.484242047,0,0,0,0
3714,1887.006293,42.48679299,73.90037351,1,0,0,0,0,0,0
3715,1888.044765,42.99720605,73.89699576,1,1,0,0.331652644,42.6526,73.7562,0.405776608
3716,1888.691882,43.17587109,75.22445364,0,0,0,0,0,0,0
3717,1888.970942,42.65491123,73.81230897,1,1,0,0.269702457,42.6526,73.7562,0.22276019
3718,1889.397067,43.20894934,76.34257903,1,1,0.018970781,0,0,0,0
3719,1889.745942,43.18678788,77.59630039,1,1,0,0.208319885,43.1566,77.6088,0.655746883
3720,1889.878916,42.81858001,73.74314374,1,1,0,0.371886661,42.6526,73.7562,0.590079894
3721,1890.820755,42.64857364,73.77209695,1,1,0,0.196475888,42.6526,73.7562,0.897587958
3722,1890.971287,42.11205773,75.76666376,1,1,0,0.070830443,42.0987,75.918,0.192737053
3723,1891.163313,42.55523774,73.93335554,1,1,0,0.204207633,42.6526,73.7562,1.055550212
3724,1892.469709,42.85155024,77.66087969,1,1,0,0.24090677,43.1566,77.6088,0.679403886
3725,1892.550562,42.88435925,78.81949389,1,1,0,0.430272615,43.1566,77.6088,0.802702798
3726,1892.961584,43.21081159,77.56306891,1,1,0,0.267275055,43.1566,77.6088,0.105537499
3727,1893.015033,43.02847798,74.10135898,1,1,0,0.772917346,42.6526,73.7562,0.198321514
3728,1893.276373,43.09986262,75.96350196,1,1,0,0.118990943,43.0481,76.1474,0.656012074
3729,1893.774522,42.77207661,76.11343781,1,0,0,0,0,0,0
3730,1894.225654,42.61175919,73.91340466,1,1,0,0.106284409,42.6526,73.7562,0.068137627
3731,1894.592038,44.12319733,75.9066719,1,1,0,0.684672066,43.9748,75.9108,0.215616281
3732,1896.905019,43.21838351,76.28456221,1,1,0,0.330514035,43.0481,76.1474,0.690676013
3733,1901.11435,42.94667014,73.9960978,1,1,0,0.254638903,42.6526,73.7562,0.506388523
3734,1901.353154,43.24603313,77.72142631,1,1,0,0.271555392,43.1566,77.6088,0.455263084
3735,1904.037898,43.96449501,75.92500999,1,1,0,1.007421557,43.9748,75.9108,0.065635127
3736,1904.363427,42.05699467,76.76112652,1,1,0,0.137400146,42.0898,76.8077,0.235080357
3737,1904.625232,42.99636595,78.83179276,1,1,0,0.624329795,43.1566,77.6088,0.391388812
3738,1904.934106,42.91857693,77.74089859,1,1,0,0.176877981,43.1566,77.6088,0.361840058
3739,1905.444513,42.11194053,76.82366882,1,1,0,0.43798741,42.0898,76.8077,1.06147983
3740,1905.897104,42.59921335,73.82056978,1,1,0,0.300238492,42.6526,73.7562,1.005943453
3741,1906.017678,42.64312679,73.83042587,0,0,0,0,0,0,0
3742,1906.175982,42.67226612,73.8106791,1,1,0,0.208864474,42.6526,73.7562,0.639061396
3743,1906.678542,42.79258563,78.82280283,1,1,0,0.309932227,42.8864,78.8784,0.700732277
3744,1906.831795,43.055851,78.8770507,0,0,0,0,0,0,0
3745,1907.046824,42.11933897,76.84427064,1,1,0,0.575148766,42.0898,76.8077,0.335084858
3746,1907.275773,42.94141995,75.98410169,1,1,0,0.722782317,43.0481,76.1474,1.06459444
3747,1907.645294,42.89920506,74.04434032,1,1,0,0.213117401,42.6526,73.7562,0.317636083
3748,1907.849777,43.23441654,77.70830431,0,0,0,0,0,0,0
3749,1907.938468,43.44551766,76.13398235,1,1,0,0.566836125,43.0481,76.1474,0.595393019
3750,1908.039997,43.24639766,75.36304205,1,1,0,0.187884293,43.0481,76.1474,0.320667546
3751,1908.089453,42.01367115,75.79877505,1,1,0,0.342187106,42.0987,75.918,0.231292226
3752,1908.189969,43.17906583,77.67511278,1,1,0,0.283117278,43.1566,77.6088,0.41478745
3753,1908.588065,43.17466437,78.7123148,1,1,0,0.205335599,42.8864,78.8784,0.305408326
3754,1909.021281,42.11845118,76.76721912,1,1,0,0.447819473,42.0898,76.8077,0.284426482
3755,1909.234181,43.12621668,76.19056301,0,0,0,0,0,0,0
3756,1909.295741,42.8800067,73.85461065,1,1,0,0.671756453,42.6526,73.7562,0.469135205
3757,1909.402328,42.9496468,74.18876821,1,1,0,0.177782497,42.6526,73.7562,0.413621991
3758,1909.451545,42.42376607,76.47248573,1,1,0,0.601654851,42.444,76.5019,0.590006339
3759,1909.714859,43.0354553,78.78828566,1,1,0.359486726,0,0,0,0
3760,1910.243656,42.06530043,75.7365047,1,0,0,0,0,0,0
3761,1910.67919,43.06990867,78.78174306,1,1,0,0.202991903,42.8864,78.8784,0.371300084
3762,1910.892233,42.09333987,76.72278959,1,1,0,0.340389458,42.0898,76.8077,0.277421422
3763,1910.931835,42.03497323,75.86734214,1,1,0,0.35936191,42.0987,75.918,0.717495478
3764,1910.994052,42.23031736,75.88351428,1,1,0,0.381032431,42.0987,75.918,0.232812054
3765,1911.170585,42.99529825,75.87847675,0,0,0,0,0,0,0
3766,1911.472985,42.46216841,76.5722921,1,1,0,0.134172674,42.444,76.5019,1.411088459
3767,1912.299378,42.92706863,76.38810133,1,1,0,0.135291192,43.0481,76.1474,0.597175438
3768,1912.580609,42.98079666,78.89026164,1,1,0.318844825,0,0,0,0
3769,1912.648327,42.83287473,76.99335225,1,1,0,0.198511014,42.444,76.5019,0.695167447
3770,1912.779862,43.96134355,76.00455185,1,1,0,0.344166648,43.9748,75.9108,0.868507662
3771,1912.864829,42.96221131,76.11238183,0,0,0,0,0,0,0
3772,1913.555379,42.19226337,76.81486489,1,1,0,0.165634777,42.0898,76.8077,0.658980718
3773,1913.874089,42.98857012,78.7283699,1,1,0,0.082824894,43.1566,77.6088,0.229779013
3774,1914.13463,42.96412334,73.84519187,1,1,0,0.126865809,42.6526,73.7562,0.326955555
3775,1914.530648,42.0765992,76.83196859,1,1,0,0.088688325,42.0898,76.8077,0.189294497
3776,1915.768282,43.01916454,76.05157405,1,1,0,0.181711751,43.0481,76.1474,1.214973154
3777,1916.123424,42.44180191,76.51084814,1,1,0.129017939,0,0,0,0
3778,1916.211279,43.58921317,74.74939952,1,1,0,0.390770321,43.1009,75.2327,0.328427123
3779,1917.440512,42.96183154,76.28067294,1,1,0,0.472311471,43.0481,76.1474,0.263055831
3780,1919.16158,42.06473677,75.75005062,1,0,0,0,0,0,0
3781,1920.010117,43.21038259,77.82668658,1,1,0,0.256740374,43.1566,77.6088,0.440827295
3782,1925.881826,43.19737091,77.6253422,1,1,0,1.083538373,43.1566,77.6088,1.035460101
3783,1927.472219,42.95701067,77.23678479,1,1,0,0.211095176,43.1566,77.6088,0.409128219
3784,1928.151003,42.28709523,76.31393581,1,1,0.273214366,0,0,0,0
3785,1928.950878,42.90428989,73.76155047,1,1,0,0.423090572,42.6526,73.7562,0.533354867
3786,1929.269337,42.40782459,76.43794416,1,1,0.494971479,0,0,0,0
3787,1929.470794,42.97031207,75.12720562,1,1,0,0.166140539,43.1009,75.2327,0.617051949
3788,1929.659014,44.01201464,75.7276344,1,1,0,0.179884324,43.9748,75.9108,0.467587172
3789,1929.787685,42.92427088,74.01819224,1,1,0,0.80966082,42.6526,73.7562,0.160837381
3790,1929.956517,43.11670616,76.23506382,1,1,0,0.463638451,43.0481,76.1474,0.252919869
3791,1930.164929,42.166217,77.63089481,0,0,0,0,0,0,0
3792,1930.473942,42.97719717,77.72568752,1,1,0,0.336247096,43.1566,77.6088,0.296047889
3793,1930.59217,43.04439203,75.1815639,1,1,0,0.398812221,43.1009,75.2327,0.951079534
3794,1930.733632,43.0373853,75.27053858,1,1,0.240267461,0,0,0,0
3795,1930.873063,42.50953051,76.41926706,1,1,0,0.270917115,42.444,76.5019,0.430467073
3796,1930.909947,43.02896361,76.35583098,1,1,0.481860914,0,0,0,0
3797,1931.132639,42.77168005,78.72420293,1,1,0,0.265986728,42.8864,78.8784,0.413894272
3798,1931.408976,42.96666383,73.84186205,1,1,0.349222519,0,0,0,0
3799,1931.650511,43.21351658,77.87351353,1,1,0,0.168180485,43.1566,77.6088,0.586866805
3800,1932.364781,42.03100125,76.76881475,1,1,0,0.063995892,41.979,76.5155,0.53071203
3801,1932.399583,43.94230944,75.97662191,1,1,0,0.718372481,43.0481,76.1474,0.44407382
3802,1932.496013,42.86351808,78.77519826,1,0,0,0,0,0,0
3803,1932.663314,43.18601629,77.74087968,1,1,0,0.394260337,43.1566,77.6088,0.611083392
3804,1932.797916,43.0034349,78.28292319,1,1,0,0.16823772,42.8864,78.8784,0.171595591
3805,1932.80778,43.15568834,76.03900559,1,1,0,0.201093228,43.0481,76.1474,0.368296293
3806,1933.171849,43.03005631,75.23498492,1,1,0,0.297781644,43.0481,76.1474,0.310342162
3807,1933.765746,43.28723769,77.67024944,1,0,0,0,0,0,0
3808,1934.221301,42.80737765,74.2360959,1,1,0,0.20452113,42.6526,73.7562,0.588499866
3809,1934.295138,42.43144612,76.46432174,0,0,0,0,0,0,0
3810,1934.446606,44.0431573,75.90203309,1,0,0,0,0,0,0
3811,1934.77333,42.46644392,75.60963743,1,1,0,0.108114483,42.0987,75.918,0.30248412
3812,1935.072359,42.26435362,74.26184505,1,1,0,0.170222187,42.6526,73.7562,0.37310814
3813,1935.094203,43.04732867,77.65060845,1,1,0,0.241938038,43.1566,77.6088,0.429625775
3814,1935.202277,42.90651515,77.50207922,1,1,0,0.216659515,43.1566,77.6088,0.651578737
3815,1935.352743,43.05897107,74.08049386,1,1,0,0.278678305,42.6526,73.7562,0.277251697
3816,1935.425024,43.04095699,77.73293608,1,1,0,0.45059387,43.1566,77.6088,0.388085499
3817,1935.660562,43.10514614,76.23745995,1,1,0,0.403269262,43.0481,76.1474,0.561405827
3818,1936.368005,42.5074242,73.90709226,1,1,0,0.3062669,42.6526,73.7562,0.842565547
3819,1936.422231,42.93634675,76.19576178,1,1,0,0.535046634,43.0481,76.1474,0.499408084
3820,1936.466791,42.18517871,75.55211199,1,1,0,0.290861768,42.0987,75.918,0.446667849
3821,1936.661053,42.07083013,76.75231335,1,0,0,0,0,0,0
3822,1936.692624,42.40215959,76.51902077,1,1,0,0.27916858,42.444,76.5019,0.225433982
3823,1937.337993,42.02667777,76.71490714,1,1,0,0.311770427,42.0898,76.8077,0.220017988
3824,1937.562717,42.79725927,78.77181191,1,1,0,0.214491262,42.8864,78.8784,0.551386753
3825,1938.266686,43.26572868,77.5080835,1,1,0,0.289848445,43.1566,77.6088,1.081682826
3826,1938.789184,42.71150458,73.78825107,1,1,0.135949092,0,0,0,0
3827,1938.824447,42.63224735,78.80433392,1,1,0,0.067921371,42.8864,78.8784,0.286767096
3828,1939.288304,42.16392566,77.96900082,1,1,0,0.381908281,42.0898,76.8077,0.419320813
3829,1939.406145,42.94760876,78.47649231,1,1,0,0.811160336,42.8864,78.8784,0.569938704
3830,1939.721816,42.57537993,73.81237058,1,1,0,0.956753225,42.6526,73.7562,0.532028702
3831,1940.086468,43.08999581,75.3138521,1,1,0,0.285840847,43.1009,75.2327,1.078177833
3832,1940.212175,42.43596696,75.6528696,1,1,0,0.226097553,42.0987,75.918,0.442546694
3833,1940.262965,42.50898917,76.62348147,1,0,0,0,0,0,0
3834,1941.113745,42.31779795,73.81422707,1,1,0,0.245247187,42.6526,73.7562,0.776926747
3835,1941.294852,42.38791133,76.57809087,0,0,0,0,0,0,0
3836,1942.922856,43.09094664,76.06884074,1,1,0,0.369566479,43.0481,76.1474,1.815117289
3837,1943.094859,42.83033593,77.73942548,1,0,0,0,0,0,0
3838,1946.706757,42.58333255,74.02835979,1,1,0,0.334397289,42.6526,73.7562,0.376546582
3839,1951.42109,43.23681466,77.64047657,1,1,0.051070044,0,0,0,0
3840,1952.439639,42.22509751,75.80863749,1,1,0,0.156383691,42.0987,75.918,1.396752663
3841,1952.746447,43.18752192,76.26291683,1,1,0.13139164,0,0,0,0
3842,1952.987009,42.39820991,73.81443913,0,0,0,0,0,0,0
3843,1953.510157,43.22251149,76.2596811,1,1,0,0.246580167,43.0481,76.1474,0.222206969
3844,1953.532476,43.22695591,76.31645455,0,0,0,0,0,0,0
3845,1954.664495,42.18464191,75.55949952,1,1,0,0.34551218,42.0987,75.918,1.114389182
3846,1954.929078,43.19085971,75.15117317,1,1,0,0.755996068,43.1009,75.2327,0.441684949
3847,1955.138481,42.99711974,76.11174519,1,1,0,0.207056242,43.0481,76.1474,0.84775849
3848,1955.177881,42.73766102,74.04044461,1,1,0,0.384640157,42.6526,73.7562,1.083472083
3849,1955.200429,43.14921076,76.29716343,1,0,0,0,0,0,0
3850,1955.699576,42.14648799,76.03442043,0,0,0,0,0,0,0
3851,1955.947608,42.03910896,76.21317557,1,1,0,0.231097352,42.0987,75.918,0.37908695
3852,1956.065753,42.42618256,73.88945961,1,1,0,0.114441596,42.6526,73.7562,0.153533853
3853,1956.362989,42.35539039,76.11070988,1,1,0,0.123588912,41.979,76.5155,0.159743671
3854,1956.369742,42.84152906,77.47335421,1,1,0,0.3450543,43.1566,77.6088,0.097403337
3855,1956.407341,43.09736456,76.3246423,1,1,0,0.22281452,43.0481,76.1474,0.120870957
3856,1956.663038,42.53440788,76.66129961,1,1,0,0.795501002,42.444,76.5019,0.456484069
3857,1956.736239,42.10469684,76.06901936,1,1,0,0.384670052,42.0987,75.918,0.03302211
3858,1957.132908,42.7282352,73.78417975,1,1,0,0.09557419,42.6526,73.7562,0.254693414
3859,1957.139341,42.34829632,74.05219894,1,1,0,0.075213254,42.6526,73.7562,0.257179328
3860,1957.278351,42.17690486,75.57679167,1,1,0.409116894,0,0,0,0
3861,1957.403037,43.26225041,77.7818523,0,0,0,0,0,0,0
3862,1957.570459,42.03618877,76.82288644,1,1,0,0.054655342,42.0898,76.8077,0.48523512
3863,1957.644232,42.67208036,74.09506082,1,1,0,0.329565422,42.6526,73.7562,1.132062592
3864,1957.664133,43.05830079,75.18189705,1,0,0,0,0,0,0
3865,1957.838472,43.5738341,73.79126608,1,1,0,0.387485742,42.6526,73.7562,0.064587059
3866,1958.333084,44.04356081,75.85480423,1,1,0,0.300246924,43.9748,75.9108,0.509474702
3867,1958.373905,42.6470338,74.00777057,1,1,0,0.440247427,42.6526,73.7562,0.295082074
3868,1959.025657,43.15168949,75.21030477,1,1,0,0.154676294,43.1009,75.2327,0.337691847
3869,1959.061795,43.05019707,75.17502053,1,1,0,0.55659561,43.1009,75.2327,0.539736922
3870,1959.21514,42.95014285,78.53505343,1,1,0,0.08437102,42.8864,78.8784,0.389650202
3871,1959.47088,42.83944159,78.77765854,1,0,0,0,0,0,0
3872,1959.807798,43.14876894,75.27742172,1,1,0,0.260177309,43.0481,76.1474,0.140761502
3873,1959.879362,42.43887191,76.59190558,1,1,0,0.230344579,42.444,76.5019,0.732985763
3874,1959.989092,42.82406415,78.81378644,1,1,0,0.680418259,42.8864,78.8784,0.272980788
3875,1960.087318,43.03733539,76.01896585,1,1,0,0.327857402,43.0481,76.1474,0.882373264
3876,1960.113713,41.98239774,76.01015308,1,1,0,0.347621818,42.0987,75.918,0.865951357
3877,1960.548604,43.97031379,75.91395027,1,1,0,0.525517654,43.9748,75.9108,0.599193659
3878,1960.567588,43.04947949,75.20379423,1,1,0,0.330128673,43.1009,75.2327,0.075757583
3879,1960.864519,42.87230213,73.8655639,1,1,0,0.147412726,42.6526,73.7562,0.689911775
3880,1960.931214,42.83034062,78.86443843,1,1,0.33404726,0,0,0,0
3881,1961.155418,43.05302594,73.7479544,1,1,0.42791053,0,0,0,0
3882,1961.305436,42.90845469,77.64534177,1,1,0.149814606,0,0,0,0
3883,1961.71985,42.75499638,78.64897963,1,1,0,0.823957393,42.8864,78.8784,0.103573923
3884,1963.490018,42.69687291,73.82411837,1,1,0.307670991,0,0,0,0
3885,1966.01891,42.5149732,73.75536368,1,1,0,0.259555016,42.6526,73.7562,0.65926116
3886,1966.036097,43.05267297,77.19419328,1,1,0,0.04415525,43.1566,77.6088,0.391431606
3887,1967.582593,43.91437796,76.0252044,1,1,0,0.145150755,43.0481,76.1474,0.924103806
3888,1968.465194,42.21507013,76.03162384,1,0,0,0,0,0,0
3889,1968.78753,42.97252473,76.1387147,0,0,0,0,0,0,0
3890,1969.021031,42.70815705,78.81147627,1,1,0,0.264859776,42.8864,78.8784,0.301937766
3891,1975.820852,42.99039285,77.71251398,1,1,0,0.506413281,43.1566,77.6088,0.209298143
3892,1977.270891,42.0753715,75.96477084,1,1,0,0.538875549,42.0987,75.918,0.18399172
3893,1977.508188,42.39783767,76.45672269,1,1,0,0.75633689,42.444,76.5019,0.667863845
3894,1977.772471,43.14319961,75.24602606,1,1,0.018533316,0,0,0,0
3895,1978.450354,43.05131367,77.57600374,1,1,0,0.237420127,43.1566,77.6088,0.074123533
3896,1978.457261,43.1578687,77.60565638,1,1,0,0.077434795,43.1566,77.6088,0.767897348
3897,1979.966814,42.31843241,74.09707186,1,1,0,0.434086002,42.6526,73.7562,0.834986185
3898,1980.126007,43.13810751,77.69443066,1,1,0,0.502129012,43.1566,77.6088,0.145440806
3899,1980.199338,43.20443661,77.78377528,1,0,0,0,0,0,0
3900,1980.247188,42.48902832,76.51497499,1,1,0,0.369842699,42.444,76.5019,0.613017773
3901,1981.019316,43.06079172,77.97200363,1,1,0,0.792035875,43.1566,77.6088,0.505389782
3902,1981.051021,43.13117703,75.19870561,1,1,0,0.432465583,43.1009,75.2327,0.259373348
3903,1981.222029,43.969444,75.86671426,1,1,0,0.26882137,43.9748,75.9108,0.43573119
3904,1981.31119,42.15303085,76.75985178,0,0,0,0,0,0,0
3905,1981.354451,43.00730546,76.05191379,1,1,0,0.605162354,43.0481,76.1474,0.200352281
3906,1981.481455,42.28399654,75.70032179,1,1,0,0.255117578,41.979,76.5155,0.339225377
3907,1981.627308,44.00144412,75.98859942,0,0,0,0,0,0,0
3908,1982.969919,42.87217561,73.71946508,1,1,0,0.390091683,42.6526,73.7562,0.238255255
3909,1982.980436,43.2115019,75.19602508,1,1,0,0.413620757,43.1009,75.2327,0.250714557
3910,1983.066546,42.57733244,73.7913648,0,0,0,0,0,0,0
3911,1983.114454,42.48010945,73.98995665,1,1,0,0.225941431,42.6526,73.7562,0.159888808
3912,1983.387881,42.61092174,73.85687232,1,1,0,0.187242334,42.6526,73.7562,0.33794529
3913,1983.578842,43.06902103,75.13612013,1,1,0,0.359834743,43.1009,75.2327,0.538008438
3914,1983.764343,42.13916094,76.8009312,1,0,0,0,0,0,0
3915,1983.873675,42.36132444,76.40662639,1,1,0,0.352965556,42.444,76.5019,0.671275321
3916,1984.221127,42.49511709,73.83169403,0,0,0,0,0,0,0
3917,1984.582053,42.11277081,76.7591253,1,0,0,0,0,0,0
3918,1984.98208,43.0606231,76.11367072,1,1,0,0.399915,43.0481,76.1474,0.393268839
3919,1985.115404,43.27162655,74.23157879,1,1,0,0.043137913,42.6526,73.7562,0.129632209
3920,1985.147544,43.27186344,77.52916517,1,1,0,0.746647054,43.1566,77.6088,0.780365006
3921,1985.359111,42.73455183,76.31819299,1,0,0,0,0,0,0
3922,1985.475592,42.04126407,75.95777576,1,1,0,0.323710685,42.0987,75.918,0.833644559
3923,1985.564913,42.58655206,73.7846544,1,1,0,0.43035748,42.6526,73.7562,0.302431255
3924,1985.715154,42.67663875,73.71713263,1,1,0,0.246342481,42.6526,73.7562,0.469917562
3925,1985.776925,44.06707916,75.92668823,1,1,0,0.500673023,43.9748,75.9108,0.643578104
3926,1986.189535,42.94420505,75.68413097,1,1,0,0.553021129,43.0481,76.1474,0.331540244
3927,1986.281207,43.28251632,77.50837383,1,0,0,0,0,0,0
3928,1986.83694,42.13889087,75.99624373,1,1,0,0.658080238,42.0987,75.918,0.392849323
3929,1987.341087,43.62590743,75.50298471,1,1,0,0.291677495,43.9748,75.9108,0.089417137
3930,1987.619822,42.89203217,78.79981107,1,1,0,0.121544383,43.1566,77.6088,0.99162067
3931,1987.702922,43.0035827,76.1603701,1,1,0,0.572729422,43.0481,76.1474,0.88995035
3932,1990.571913,43.22371495,77.65976691,1,1,0,0.410971024,43.1566,77.6088,0.970440589
3933,1990.585679,43.14341691,75.23365975,1,1,0,0.754542308,43.1009,75.2327,1.110999373
3934,1998.128362,42.86135851,73.89161193,1,1,0,0.772334994,42.6526,73.7562,0.350658279
3935,2000.485182,42.49628133,76.4143859,1,1,0,0.114923173,41.979,76.5155,0.323835937
3936,2000.516983,42.86793704,78.77076512,1,1,0,0.615223097,42.8864,78.8784,0.554534712
3937,2000.528787,43.07954732,76.17761621,0,0,0,0,0,0,0
3938,2001.803652,42.06873082,76.78561984,1,1,0,0.220674671,42.0898,76.8077,0.253276403
3939,2001.982598,42.42150877,76.48829526,1,1,0,0.539578243,42.444,76.5019,0.807290393
3940,2002.034554,43.00760269,76.38787023,0,0,0,0,0,0,0
3941,2002.089685,42.25629912,73.89711164,1,1,0.315129833,0,0,0,0
3942,2002.7549,42.89560955,76.17638823,1,1,0.104194931,0,0,0,0
3943,2002.819007,42.88114379,77.46533771,1,1,0,0.404684193,43.1566,77.6088,1.197031549
3944,2003.882855,43.10785615,76.01237174,1,0,0,0,0,0,0
3945,2003.889806,42.11646964,76.74284083,1,1,0,0.339253193,42.0898,76.8077,0.249072179
3946,2004.25337,42.32683245,74.07093963,1,0,0,0,0,0,0
3947,2004.256913,43.24686499,77.54820766,1,1,0.260433079,0,0,0,0
3948,2004.412269,42.97084757,77.48133486,0,0,0,0,0,0,0
3949,2004.712312,43.05911263,78.82832579,1,1,0,0.708505405,43.1566,77.6088,0.425144704
3950,2006.513703,42.8750389,77.49792377,0,0,0,0,0,0,0
3951,2006.630861,43.14645256,75.20571716,1,1,0,0.358783314,43.1009,75.2327,1.53318617
3952,2006.765012,42.41812729,74.14745585,1,0,0,0,0,0,0
3953,2007.091993,43.15032677,77.71759277,1,1,0.496878912,0,0,0,0
3954,2007.860688,43.17898687,75.26617516,1,1,0,0.249554553,43.0481,76.1474,0.501280838
3955,2007.984656,42.67256743,78.72953907,1,1,0,0.218956299,42.8864,78.8784,0.97468671
3956,2008.050786,43.06870723,75.19078854,1,1,0,0.397654963,43.1009,75.2327,0.497431542
3957,2008.203536,42.54570134,76.34048466,1,1,0,0.423494801,42.444,76.5019,0.817902209
3958,2008.302522,43.12329738,75.19342148,1,1,0,0.16281382,43.1009,75.2327,0.83510149
3959,2008.464381,42.73163188,73.76162849,1,1,0.126704853,0,0,0,0
3960,2008.828654,42.8377876,74.03638772,1,1,0,0.333619297,42.6526,73.7562,0.264354439
3961,2009.256866,42.23937112,76.34031604,1,1,0,0.408712284,42.444,76.5019,0.461856325
3962,2009.553029,43.05163605,75.29520736,1,1,0,0.197977557,43.1009,75.2327,0.289412136
3963,2009.566901,42.57338845,76.39416973,1,1,0,0.081066504,43.0481,76.1474,0.342527369
3964,2009.695103,42.05061046,75.84742197,1,1,0,0.326815641,42.0987,75.918,0.504093844
3965,2009.830209,42.56425658,78.61546339,1,1,0,0.392046168,42.8864,78.8784,0.239817889
3966,2010.530046,42.96427958,78.74432688,1,1,0,0.542362116,42.8864,78.8784,0.268981232
3967,2010.646539,43.08457393,75.30587551,1,1,0,0.044783686,43.1009,75.2327,0.202926053
3968,2011.588654,43.0684486,78.86624719,1,1,0,0.280841253,43.1566,77.6088,0.301788368
3969,2012.454253,43.26033996,76.19500147,0,0,0,0,0,0,0
3970,2012.678581,43.06833566,75.27229161,1,1,0,0.24395921,43.1009,75.2327,0.549818875
3971,2014.388932,43.02444648,75.28884474,1,1,0,0.034932719,43.1009,75.2327,0.905392096
3972,2015.294943,43.043627,77.42192513,1,1,0,1.114786696,43.1566,77.6088,0.33217277
3973,2016.638108,44.00443314,75.97992481,1,1,0,0.48114009,43.9748,75.9108,0.181627042
3974,2021.053945,42.66373988,76.4485577,1,1,0,0.127512148,43.0481,76.1474,0.580316108
3975,2023.694764,42.92955565,75.15199697,1,1,0,0.149837073,43.1009,75.2327,1.019149025
3976,2024.221906,42.01515969,75.99975555,1,1,0,0.583881727,42.0987,75.918,0.334698962
3977,2024.423482,42.49471502,77.66057508,1,1,0,0.366062738,43.1566,77.6088,0.09508048
3978,2024.520997,42.87847722,76.04582841,1,1,0,0.477155022,43.0481,76.1474,0.104035877
3979,2025.443226,42.09119348,75.99443734,1,1,0,0.311575939,41.979,76.5155,1.19889606
3980,2025.589655,42.06096986,76.74493273,1,1,0,0.365471984,42.0898,76.8077,0.361071561
3981,2027.416934,42.60652903,73.82855369,1,0,0,0,0,0,0
3982,2027.569428,42.4575906,73.81238999,1,0,0,0,0,0,0
3983,2027.717626,42.98872476,74.73969878,0,0,0,0,0,0,0
3984,2027.726678,42.66940244,73.79472973,1,0,0,0,0,0,0
